0.78125,0.6342932429888952,0.8,0.177187818125168
0.359375,0.5972143798230755,0.6,0.5674903372818055
0.453125,0.4899303594955769,0.0,0.05859243565707408
0.296875,0.4094673442499529,0.0,0.025517822300719414
0.328125,0.7432712215320911,0.0,0.03178548683540504
0.65625,0.4631093544137022,0.4,0.3333736124001906
0.375,0.7432712215320911,0.0,0.038904852569139906
0.734375,0.6022962544701674,0.2,0.13409580689436554
0.921875,0.5238095238095237,0.6,0.21955767174409466
0.96875,0.7515527950310559,0.0,0.20358769895607604
0.828125,0.6258234519104084,0.0,0.1656705910511263
0.390625,0.5702992659514399,0.0,0.04128860479950227
0.296875,0.3896103896103896,0.0,0.019488907927748437
0.671875,0.5149632975719932,0.6,0.1349562433335156
0.625,0.7760210803689064,0.2,0.10365478022138179
0.8125,0.5149632975719932,0.0,0.3825224819907869
0.453125,0.48748353096179176,0.0,0.05258368345080204
0.46875,0.6687370600414079,0.0,0.579426198836328
0.640625,0.5757575757575757,0.4,0.11379448635442833
0.796875,0.6901938641069075,0.4,0.17011230186974557
0.953125,0.47204968944099374,0.0,0.3843959030062655
0.515625,0.6305288913984566,0.0,0.5814508880853911
0.625,0.47204968944099374,0.0,0.08492433513462942
0.640625,0.6314699792960662,0.0,0.08938057463102167
0.328125,0.48560135516657255,0.0,0.031487086768260814
0.65625,0.5882740447957838,0.0,0.09971356079032219
0.359375,0.6169772256728778,0.4,0.5648544681925525
0.515625,0.6830415960850743,0.6,0.10273962876605758
0.796875,0.7101449275362318,0.2,0.15489323199228125
0.75,0.5590062111801242,0.0,0.12215121088380476
0.9375,0.6776773950686994,0.0,0.20744485120792275
1.0,0.4472049689440994,0.0,0.4222413937033257
0.765625,0.4362883493318276,0.4,0.1592710526955737
0.828125,0.3933747412008281,0.0,0.33237691295840494
0.296875,0.3820816864295125,0.0,0.01948018915295971
0.4375,0.6365518539431583,0.0,0.308502488440488
0.640625,0.6728778467908902,0.2,0.6315410881934898
0.359375,0.64746847355543,0.0,0.02864718109957688
0.859375,0.6168831168831168,0.4,0.19238748480841503
0.78125,0.5947675512892904,0.4,0.15866953250514965
0.8125,0.5811217767739506,0.0,0.3613832755895282
0.65625,0.6738189346884998,0.4,0.11227922131677096
0.625,0.5292678336156597,0.2,0.35018687339683735
0.296875,0.7456239412761152,0.2,0.04281150268541219
0.546875,0.4917184265010352,0.0,0.08198139659937967
0.734375,0.6383399209486166,0.6,0.15861597868550983
0.921875,0.479201957462827,0.0,0.1901350324651835
0.578125,0.5274797666102014,0.4,0.09728493195979726
1.0,0.6361754187841143,0.2,0.7515714022255626
0.90625,0.6562205910031997,0.0,0.1873061656121696
0.328125,0.5453604366647845,0.0,0.029894079583424767
0.28125,0.5652173913043478,0.2,0.026977295804416223
0.28125,0.479201957462827,0.0,0.026783596304734918
0.296875,0.5650291737248259,0.0,0.5223040183261269
0.296875,0.5757575757575757,0.0,0.02571039823886545
0.640625,0.4094673442499529,0.2,0.2152325500755252
0.3125,0.6211180124223602,0.2,0.0310499719351029
0.5625,0.5928853754940712,0.0,0.06903251455846705
0.890625,0.5610766045548654,0.0,0.4317661612006483
0.46875,0.5341614906832298,0.2,0.30612885641819293
0.390625,0.48447204968944096,0.0,0.03352107970272348
0.359375,0.6901938641069075,0.4,0.60391045664553
0.65625,0.49275362318840576,0.2,0.11050140982110056
